n_neighbors,n_components,total_clusters,total_outliers,min_cluster_size,max_cluster_size,avg_cluster_size,sil_ex,sil_in,cal_ex,cal_in,div_score,c_v_score,u_mass_score,uci_score,npmi_score
20,20,57,137,2,35,6.421052631578948,0.06642660958395565,0.0011418793976572914,5.368485020083701,4.598183692148004,0.8157894736842105,0.38663435812868757,-7.574345626347323,-6.472126250884694,-0.13666583640057461
20,25,58,117,2,35,6.655172413793103,0.05407232101062288,0.00079389718286322,5.350718948458035,4.681668249654527,0.8172413793103448,0.37273555161695077,-7.53366258878478,-6.672191818292055,-0.14317715362163178
20,30,51,110,2,35,7.705882352941177,0.0525635528032009,0.007620957196585792,5.6618944839050815,5.060210226548813,0.8058823529411765,0.4049102312639603,-7.044220622345802,-6.177649460920001,-0.126697236609406
20,35,58,109,2,35,6.793103448275862,0.06388707060113284,0.01536191874935055,5.3335733575064594,4.809306866771417,0.8051724137931034,0.3800680042498742,-7.36084326389029,-6.293098271325494,-0.12924585695660482
20,40,66,122,2,35,5.7727272727272725,0.07033518716935624,0.009137925148074174,5.054079069972108,4.346418130790084,0.8409090909090909,0.3716559185601119,-7.502405063601051,-6.736015220168838,-0.14230788594525487
20,45,54,127,2,35,6.962962962962963,0.07044131653026998,0.011600049208202338,5.532835573857976,4.872462688920723,0.8148148148148148,0.4103465128051675,-6.420429729406787,-6.078839733098967,-0.11578195413866021
20,50,58,115,2,35,6.689655172413793,0.058364340892601306,0.006583142585209194,5.3115604618329515,4.696837778383218,0.8224137931034483,0.38484293448532964,-7.189605672847114,-6.418916260364991,-0.1328119083121585
20,55,65,114,2,34,5.984615384615385,0.06177134447264911,0.008114433298881429,4.951677174223855,4.343334083297549,0.8261538461538461,0.376564151665938,-7.479396106179732,-6.823202578135351,-0.14971037552768732
20,60,54,115,2,35,7.185185185185185,0.06854483769076547,0.012044805543440102,5.608665526867598,4.802310460476217,0.8351851851851851,0.4111169537500378,-6.544933791640186,-6.290091115352453,-0.1257372885276767
20,65,57,138,2,35,6.4035087719298245,0.06492557947505613,-0.0011691066061158902,5.170535665869835,4.4240787631588425,0.8315789473684211,0.38542214006107645,-7.209452903602768,-6.6944006217865235,-0.14261183241755376
20,70,56,123,2,35,6.785714285714286,0.059831687467992965,0.0034818267675078745,5.383011103190545,4.719782283834659,0.8071428571428572,0.3951652664459428,-6.493680788928226,-6.319915607810126,-0.12941260497914828
20,75,57,109,2,35,6.912280701754386,0.062251806535459246,0.013271478189764973,5.404435639277754,4.805546024971523,0.8122807017543859,0.39455675848541755,-6.584498213045493,-6.415498510485216,-0.13105721894897204
20,80,58,118,2,35,6.637931034482759,0.0620437040309982,0.007193586797333639,5.5198813952587,4.751916513574469,0.8206896551724138,0.3807881961223247,-7.647765245803424,-6.6823609098966354,-0.14681703234817925
25,5,60,132,2,35,6.183333333333334,0.06046305559791701,-0.002735623426933378,5.171902964147807,4.493148831052204,0.8283333333333334,0.38657676193147644,-7.117054993966027,-6.623778200296406,-0.14204476842238317
25,10,56,131,2,35,6.642857142857143,0.07287951602722703,0.010022670153480523,5.479152697860178,4.736760636965888,0.8160714285714286,0.38943459642373485,-6.605126563886349,-6.434984379962851,-0.13493381179239156
25,15,54,132,2,35,6.87037037037037,0.05775026258046403,-0.0007680922447771553,5.515074753951598,4.825861648147296,0.8148148148148148,0.3900730434016826,-7.066372006201686,-6.3097594627553155,-0.12900778779351987
25,20,58,101,2,35,6.931034482758621,0.05238300698191431,0.005998428232921832,5.312514673373697,4.77776326483377,0.7931034482758621,0.3995592006266038,-6.811105312981176,-6.235956927933901,-0.12792256625917114
25,25,57,109,2,35,6.912280701754386,0.04982926046993085,0.0009842930454979258,5.4297476865153635,4.778835411408009,0.8,0.38338894202084195,-6.845148560483153,-6.2862696588871705,-0.13114545028024988
25,30,50,115,2,35,7.76,0.05756231712520805,0.005102993414671887,5.670452290495352,5.0664283025824615,0.832,0.417940099983823,-6.067556481518697,-6.171731479867086,-0.118881628597684
25,35,57,123,2,35,6.666666666666667,0.053728371832019464,-0.0034340935584450828,5.252745909645089,4.571558035618627,0.8192982456140351,0.384748369349678,-7.261895912818676,-6.555205580767441,-0.1385931872681751
25,40,55,115,2,35,7.054545454545455,0.04847690228486572,-0.0019041205151804574,5.277290402898127,4.689623019695595,0.8254545454545454,0.3780026952667982,-7.130342914525647,-6.578885526936081,-0.141599971811882
25,45,52,104,2,35,7.673076923076923,0.060612437984772664,0.014168386061909214,5.698580302749569,5.094442382461836,0.801923076923077,0.4079907045292218,-5.908538215477853,-5.865341008242208,-0.10950024933421698
25,50,55,124,2,35,6.890909090909091,0.05600941722472327,-0.0006348897567347399,5.4578010478969246,4.797676972241066,0.7890909090909091,0.3978049239105534,-6.0564416939291155,-6.1407618795894034,-0.12436276947390094
25,55,55,135,2,35,6.6909090909090905,0.06348406267950017,0.002235369315175744,5.4098533755364295,4.703870605925992,0.8454545454545455,0.3968858215159042,-6.9474640986725475,-6.264787617858708,-0.12271438270562385
25,60,54,140,2,35,6.722222222222222,0.06154091246565924,-0.003850560653515697,5.524186443819501,4.690818516372975,0.8240740740740741,0.3849258775022142,-6.9136808807829935,-6.414893101740571,-0.13339164265211853
25,65,53,122,2,36,7.188679245283019,0.06624282003707382,0.00846965597775738,5.695725134123731,4.996432850966375,0.8113207547169812,0.40593199576766636,-6.680180571206246,-6.597916442815553,-0.14417759038377947
25,70,63,137,2,35,5.809523809523809,0.061315013674542715,-0.004938319543567692,5.065205968160334,4.302297816007255,0.8396825396825397,0.3889066659118746,-7.051752177709145,-6.83681936973255,-0.14536346528619765
25,75,66,112,2,35,5.924242424242424,0.059415025545914706,0.009827329095809844,4.9358549856683815,4.409867958736876,0.8196969696969697,0.36728257459026026,-7.4067323989263985,-6.852289444524735,-0.14932649668047374
25,80,54,116,2,35,7.166666666666667,0.04746128093899645,-0.001886133674213258,5.3848306471317695,4.831196672544795,0.7981481481481482,0.38516208001301133,-6.390979105133625,-6.381222408186833,-0.13257428735599994
30,5,59,142,2,35,6.11864406779661,0.07287326226609486,0.004138652826353644,5.340144237945541,4.5426953690721,0.8152542372881356,0.3849600630501465,-7.144276137854276,-6.63998668144783,-0.14197240446396653
30,10,58,122,2,35,6.568965517241379,0.05150274777285058,-0.005099549637484828,5.254278478887106,4.580319512434676,0.7948275862068965,0.3932809381160979,-6.801075490325131,-6.244962877149675,-0.124902139296992
30,15,52,144,2,35,6.903846153846154,0.06368529595474672,-0.0010605520296988792,5.614262539062162,4.798785518261525,0.8076923076923077,0.40479402014853094,-6.409387232386269,-6.284053498889628,-0.12588405502335473
30,20,57,127,2,35,6.5964912280701755,0.05067270127317623,-0.004294483382409269,5.266572322710015,4.609303699450062,0.8245614035087719,0.38342107963500893,-6.912661608735018,-6.622176044028034,-0.14113905539815344
30,25,48,130,2,33,7.770833333333333,0.060903627756979106,0.002567718456962856,5.91017446764948,5.153522745209598,0.80625,0.41483116043837215,-6.889336690177377,-5.9919696089361425,-0.11722145330756656
30,30,48,123,2,35,7.916666666666667,0.05656456501401146,0.004592339743401604,5.924617688053113,5.281952850965687,0.8166666666666667,0.4071667942354462,-6.8128004330488805,-6.045479991561867,-0.11913341761769897
30,35,57,136,2,35,6.43859649122807,0.07252539812570595,0.007402350882189964,5.466105556261672,4.758148115648544,0.8210526315789474,0.3915317461409547,-6.5121302516730015,-6.378169037638697,-0.12993584589980844
30,40,51,121,2,40,7.490196078431373,0.060421293188429204,0.006491778145970212,5.78879812544083,5.136482469611097,0.8176470588235294,0.4090031234403565,-6.295977307510117,-5.9724089778353315,-0.11360671872565925
30,45,60,135,2,35,6.133333333333334,0.055960495864041095,-0.006395376788346013,5.065187355829439,4.361354903153455,0.83,0.3790212066766694,-7.638960563725449,-6.897381121250504,-0.15331155750069844
30,50,48,105,2,65,8.291666666666666,0.03779463122754787,-0.0011408608184529053,5.105849245744022,4.841370608633167,0.8395833333333333,0.40871102705085355,-7.010587277322173,-6.298296508280111,-0.12493364745097874
30,55,53,119,2,35,7.245283018867925,0.05443075434229524,0.0013763925216016418,5.596895255281966,4.957976181749349,0.7905660377358491,0.4038202752668571,-6.507984182797916,-5.995046353958313,-0.11530464899635869
30,60,52,123,2,35,7.3076923076923075,0.055649741413391025,9.200401040674401e-05,5.471234153399087,4.836527015204068,0.8076923076923077,0.4110260036696521,-6.570212002290778,-6.171143359895107,-0.12126031024583278
30,65,58,118,2,35,6.637931034482759,0.05206637331285015,0.0004920135773170362,5.235092537051846,4.633800300421347,0.8293103448275863,0.3781604015650419,-7.516607288920418,-6.687760724482759,-0.14546661838502006
30,70,53,113,2,55,7.3584905660377355,0.04888347253675145,-0.003824616813870978,5.282672915066207,4.672574422788883,0.8113207547169812,0.4057888164760809,-6.1765775124356805,-6.226385271069511,-0.12525550166474148
30,75,57,127,2,35,6.5964912280701755,0.06103454876660363,-0.0016074650535583906,5.31384769206256,4.518147482532922,0.8,0.3929396829317812,-6.463632142255227,-6.160829648360042,-0.12214769896827093
30,80,58,115,2,41,6.689655172413793,0.05784632190415723,0.0030423135439425464,5.27913827795724,4.571092524475555,0.8258620689655173,0.41217538055025976,-6.453690481722506,-6.3708979990002375,-0.13092965122678663
