n_neighbors,n_components,total_clusters,total_outliers,min_cluster_size,max_cluster_size,avg_cluster_size,sil_ex,sil_in,cal_ex,cal_in,div_score,c_v_score,u_mass_score,uci_score,npmi_score
10,5,66,78,2,43,6.4393939393939394,0.041100761133342135,0.013973055595137032,3.8238726610528335,3.5952889876233933,0.8044117647058824,0.3696935794493681,-6.935378699298898,-6.7216528400171445,-0.14759547318806254
10,10,61,89,2,22,6.786885245901639,0.030887709110628044,0.0020619205248705416,3.961697616279156,3.696175300584006,0.780952380952381,0.3649142484813227,-7.2612158117478005,-6.794770842877764,-0.15369859579808276
10,15,68,95,2,43,6.0,0.05127356166892148,0.019687880271077058,3.760091480918514,3.5054401478806767,0.8085714285714286,0.3842590430084598,-7.301505173142654,-6.790974785294869,-0.1494063718985784
10,20,68,76,2,42,6.279411764705882,0.045398532962351495,0.02133733219103303,3.7630586414642053,3.590028825186204,0.8071428571428572,0.3677850109410035,-7.633556495915528,-6.983433709127512,-0.1618023807955883
10,25,61,112,2,20,6.409836065573771,0.040879743437156744,0.0023619650702887823,3.9714851696502387,3.6002897773103655,0.7952380952380952,0.37667352465486953,-7.211638327465066,-6.727785211971412,-0.14710619959958363
10,30,58,87,3,42,7.172413793103448,0.04800533046622664,0.02043633042922917,4.10375080551848,3.9015194035754686,0.7883333333333333,0.39268850972355085,-6.881948348707655,-6.570484251849637,-0.14302460960368021
10,35,61,97,2,42,6.655737704918033,0.04277207065190614,0.0095669322175893,3.9336804420306097,3.6526170206920723,0.8031746031746032,0.38006849803581483,-7.0077187634899865,-6.7462504213113546,-0.14859073046981106
10,40,55,89,2,42,7.527272727272727,0.044779962150053434,0.01756161526805291,4.223806781781077,3.9902146360279236,0.7824561403508772,0.3964141067838116,-6.870322686853697,-6.623135645945128,-0.1472182579571673
10,45,66,108,2,42,5.984848484848484,0.04461837956404246,0.008884424686451129,3.745589472479264,3.485522067708879,0.8044117647058824,0.37527879322116,-7.07868872072269,-6.754916337921882,-0.14752227265850382
10,50,59,99,2,42,6.8474576271186445,0.0442721569302792,0.01023017889204869,3.972113283522621,3.666054954512372,0.7967213114754098,0.38790424963696546,-6.68882360965364,-6.68090963086004,-0.1450177646253839
10,55,63,107,2,42,6.285714285714286,0.046353282296900424,0.011511827882617537,3.852628962909696,3.605761899310817,0.8107692307692308,0.3809511336529853,-6.632344203657634,-6.66698505113522,-0.14397507270150736
10,60,55,74,2,42,7.8,0.04006961729981567,0.01925664057368269,4.2007936665794485,4.034180792936689,0.7982456140350878,0.41405726318817754,-6.624921437782995,-6.3685655594348605,-0.13577627833440806
10,65,59,87,2,42,7.0508474576271185,0.037687557484740716,0.01044042011084776,3.997517152051977,3.789953362212504,0.7950819672131147,0.3829589303582887,-6.709867856682377,-6.54468516173317,-0.140829553707834
10,70,57,105,2,42,6.982456140350878,0.04921620352744237,0.01538888614735414,4.032246729704093,3.7704036811952975,0.788135593220339,0.3852764926492708,-6.957132345701036,-6.6799647946650715,-0.15238478860890006
10,75,64,95,2,42,6.375,0.04648227438278875,0.01332798409066685,3.8338558385544914,3.568565267407618,0.8015151515151515,0.390084036630699,-6.883051838303506,-6.717151570703545,-0.14877781166209758
10,80,63,96,2,42,6.4603174603174605,0.04719663432907701,0.01668536915993366,3.872023912461165,3.6484709059385834,0.8076923076923077,0.3586039308716767,-6.885581394300078,-6.758552239997591,-0.1484346790620134
15,5,48,98,2,29,8.4375,0.0416421161746242,0.013051773464812698,4.617798069859686,4.314578120752086,0.758,0.39355555693574973,-6.071233451835085,-6.131479300495961,-0.12865222289490652
15,10,62,95,2,43,6.580645161290323,0.04331579112776749,0.014087573058254635,3.8499628621968074,3.64986347012146,0.821875,0.37872825684776984,-6.9501007650777265,-6.584833515318687,-0.14189501641780367
15,15,49,81,2,42,8.612244897959183,0.03862359366790255,0.013914912295007782,4.438891019808452,4.21255905157331,0.7901960784313725,0.3960505464216545,-5.7159041457888495,-5.763577021295204,-0.1062900962430124
15,20,53,83,2,43,7.9245283018867925,0.04572581525043872,0.020234542758154173,4.251181950779979,4.030166407302259,0.8145454545454546,0.3926732351363095,-6.950969120327027,-6.372126586738204,-0.13150952653322542
15,25,52,97,2,42,7.8076923076923075,0.037470263522482145,0.009295880539842927,4.051908004369026,3.877952701030581,0.825925925925926,0.3859283082949033,-6.451237726278538,-6.1480086472506414,-0.12227743623541366
15,30,53,95,2,42,7.69811320754717,0.038319579163811665,0.010818823326754948,4.115464955671593,3.9154281640371686,0.8127272727272727,0.3855293988732078,-6.527004714326481,-6.217557396436657,-0.12242323989179407
15,35,61,88,2,22,6.80327868852459,0.03309402497637187,0.005761192598059373,3.956214715792001,3.6841321599794052,0.7904761904761904,0.3826062771889606,-7.281552907155746,-6.352526487484161,-0.13278491793510788
